id,value,clue,response,link,round,category,comment,date,game_comments,player1_name,player1_bio,player2_name,player2_bio,player3_name,player3_bio
clue_DJ_4_4,1600,"In books by Eoin Colfer, this 12-year-old is a millionaire, a genius & a criminal mastermind",Artemis Fowl,NA,DJ,LIT-POURRI,,2021-01-22,Brian Chang game 4.,Jack Weller,a law student from Stanford,Maggie Houska,a prospect researcher from Chanhassen,Brian Chang,an attorney from Chicago
clue_DJ_5_4,1600,"Capable of cruising at 1,350 mph, or Mach 2.04, this plane made its first transatlantic crossing on Sept. 26, 1973",the Concorde,NA,DJ,PLANE SPOKEN,,2021-01-22,Brian Chang game 4.,Jack Weller,a law student from Stanford,Maggie Houska,a prospect researcher from Chanhassen,Brian Chang,an attorney from Chicago
clue_DJ_6_4,1600,"""If you pull that trigger, that bullet is just gonna bounce off me & I'm not going to be hurt""",Unbreakable,NA,DJ,BRUCE WILLIS MOVIE QUOTES,(Ken: We'll give you the quote; you respond with the name of the movie.),2021-01-22,Brian Chang game 4.,Jack Weller,a law student from Stanford,Maggie Houska,a prospect researcher from Chanhassen,Brian Chang,an attorney from Chicago
clue_DJ_1_5,2000,Hercules faced a dragon called Ladon as well as this many-headed creature in Lerna,a Hydra,NA,DJ,DUNGEONS & DRAGONS,,2021-01-22,Brian Chang game 4.,Jack Weller,a law student from Stanford,Maggie Houska,a prospect researcher from Chanhassen,Brian Chang,an attorney from Chicago
clue_DJ_2_5,2000,"It's from the Greek for ""song of mourning""",elegy,NA,DJ,"5 ""E""",,2021-01-22,Brian Chang game 4.,Jack Weller,a law student from Stanford,Maggie Houska,a prospect researcher from Chanhassen,Brian Chang,an attorney from Chicago
clue_DJ_3_5,2000,"His 1946 Third Symphony incorporates his ""Fanfare For The Common Man"" in its finale",Aaron Copland,NA,DJ,HAVE YOU HEARD MY THIRD?,,2021-01-22,Brian Chang game 4.,Jack Weller,a law student from Stanford,Maggie Houska,a prospect researcher from Chanhassen,Brian Chang,an attorney from Chicago
clue_DJ_4_5,2000,Ken Follett says his most popular book is this novel about the building of a cathedral in 12th century England,The Pillars of the Earth,NA,DJ,LIT-POURRI,,2021-01-22,Brian Chang game 4.,Jack Weller,a law student from Stanford,Maggie Houska,a prospect researcher from Chanhassen,Brian Chang,an attorney from Chicago
clue_DJ_5_5,2000,"For 7 million ""Pepsi Points"", the company jokingly offered this vertical takeoff & landing jet, but a guy got the points & sued",Harrier,NA,DJ,PLANE SPOKEN,,2021-01-22,Brian Chang game 4.,Jack Weller,a law student from Stanford,Maggie Houska,a prospect researcher from Chanhassen,Brian Chang,an attorney from Chicago
clue_DJ_6_5,2000,"""Scientists. I'm supposed to report in to them. They'll want to know they sent me to the wrong time""",12 Monkeys,NA,DJ,BRUCE WILLIS MOVIE QUOTES,(Ken: We'll give you the quote; you respond with the name of the movie.),2021-01-22,Brian Chang game 4.,Jack Weller,a law student from Stanford,Maggie Houska,a prospect researcher from Chanhassen,Brian Chang,an attorney from Chicago
NA,NA,"Statues honoring this man who was killed in 1779 can be found in Waimea, Kauai & in Whitby, England",(Captain) Cook,NA,FJ,STATUES,,2021-01-22,Brian Chang game 4.,Jack Weller,a law student from Stanford,Maggie Houska,a prospect researcher from Chanhassen,Brian Chang,an attorney from Chicago
NA,NA,In October 1961 Stalin's body was removed from display in this other man's tomb,Lenin,NA,TB,HISTORY,,2021-01-22,Brian Chang game 4.,Jack Weller,a law student from Stanford,Maggie Houska,a prospect researcher from Chanhassen,Brian Chang,an attorney from Chicago
clue_J_1_1,100,NA,NA,NA,J,U.S. CITIES,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_2_1,100,NA,NA,NA,J,BROADWAY LYRICS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_3_1,100,"It's been said that she ""doles out sexual advice like good hot chicken soup""",Dr. Ruth Westheimer,NA,J,FAMOUS WOMEN,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_4_1,100,NA,NA,NA,J,LITERARY ALLUSIONS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_5_1,100,"The walls of the Green Room are covered with this lustrous fabric, not with wallpaper",silk,NA,J,THE WHITE HOUSE,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_6_1,100,"In the mid 1800s its stops were ""stations"" & its workers were called ""conductors""",the Underground Railroad,NA,J,"THE ""UN"" CATEGORY",,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_1_2,200,"The largest city in Kentucky, it was named for the husband of Marie Antoinette",Louisville,NA,J,U.S. CITIES,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_2_2,200,NA,NA,NA,J,BROADWAY LYRICS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_3_2,200,"In 1984 she became the first female correspondent, on ""60 Minutes""",Diane Sawyer,NA,J,FAMOUS WOMEN,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_4_2,200,NA,NA,NA,J,LITERARY ALLUSIONS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_5_2,200,There's a sitting room named for this president too; it's next to the famous bedroom,Lincoln,NA,J,THE WHITE HOUSE,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_6_2,200,"Among other places, ""he"" is buried under the Arc de Triomphe, in Westminster Abbey & at Arlington",the Unknown Soldier,NA,J,"THE ""UN"" CATEGORY",,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_1_3,300,A city named Augusta is now Maine's capital; 200 years ago a city named Augusta was this state's capital,Georgia,NA,J,U.S. CITIES,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_2_3,300,NA,NA,NA,J,BROADWAY LYRICS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_3_3,300,The Guinness Book of World Records lists her as the most successful dog trainer fr om 1951-1985,(Barbara) Woodhouse,NA,J,FAMOUS WOMEN,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_4_3,300,NA,NA,NA,J,LITERARY ALLUSIONS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_5_3,300,White House architect James Hoban was born in Callan in this country circa 1762,Ireland,NA,J,THE WHITE HOUSE,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_6_3,300,"Though often misquoted, these are the kinds of ""rights"" the Declaration of Independence guarantees",unalienable rights,NA,J,"THE ""UN"" CATEGORY",,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_1_4,NA,Germantown in this city was the site of the 1st Mennonite & Lutheran churches in the U.S.,Philadelphia,NA,J,U.S. CITIES,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_2_4,400,NA,NA,NA,J,BROADWAY LYRICS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_3_4,400,"William Randolph Hearst shared his castle with this actress, his protegee & mistress",Marion Davies,NA,J,FAMOUS WOMEN,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_4_4,400,NA,NA,NA,J,LITERARY ALLUSIONS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_5_4,400,Term for a columned porch such as the one on the south side of the White House,a portico,NA,J,THE WHITE HOUSE,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_6_4,400,They were called this because they used to write their names at the bottom of insurance contracts,underwriters,NA,J,"THE ""UN"" CATEGORY",,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_1_5,500,This city named for a president is Florida's largest,Jacksonville,NA,J,U.S. CITIES,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_2_5,500,NA,"""Put On A Happy Face""",NA,J,BROADWAY LYRICS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_3_5,500,"During WWII this star of ""Cabin in the Sky"" was the favorite pinup girl of Black soldiers",Lena Horne,NA,J,FAMOUS WOMEN,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_4_5,500,NA,NA,NA,J,LITERARY ALLUSIONS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_5_5,500,He ordered much of the French Empire furniture for the Blue Room while he was pres. from 1817-25,(James) Monroe,NA,J,THE WHITE HOUSE,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_J_6_5,500,Dylan Thomas' radio play about a day in the life of the Welsh villagers of Llareggub,Under Milk Wood,NA,J,"THE ""UN"" CATEGORY",,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_1_1,200,"From the dutch word ""verlof"", it's a leave of absence granted to military personnel",a furlough,NA,DJ,IN THE DICTIONARY,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_2_1,200,"Its name means ""sea of Atlas""",the Atlantic,NA,DJ,BODIES OF WATER,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_3_1,200,"Act II, Scene I of this play is set in Brutus' orchard",Julius Caesar,NA,DJ,SHAKESPEAREAN SETTINGS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_4_1,200,This Spanish seducer was the subject of a Mozart opera,Don Giovanni (Don Juan),NA,DJ,MUSIC,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_5_1,200,Samoset was the first Indian to greet the settlers here; he later brought Massasoit to meet them,Plymouth,NA,DJ,COLONIAL AMERICA,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_6_1,200,"Originally it was a sauce from China called ""ke-tsiap"", made from pickled fish, not tomatoes",ketchup,NA,DJ,SAUCES,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_1_2,400,"From the Latin for ""a hearing"", it's an examination of accounts or records",an audit,NA,DJ,IN THE DICTIONARY,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_2_2,400,The port of Southampton on this body of water has double high tides which are an aid to shipping,the English Channel,NA,DJ,BODIES OF WATER,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_3_2,400,"It's set on ""an uninhabited island"", a long-winded cast shows up anyway",The Tempest,NA,DJ,SHAKESPEAREAN SETTINGS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_4_2,400,"This late N.Y. Philharmonic director wrote, a ""Mass"" to open the Kennedy Center for the Performing Arts",Leonard Bernstein,NA,DJ,MUSIC,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_5_2,400,Lord Fairfax hired Teenage George Washington to do this for him,survey (the land),NA,DJ,COLONIAL AMERICA,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_6_2,400,Some say it came to Lea & Perrins by way of India,Worcestershire sauce,NA,DJ,SAUCES,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_1_3,600,"From the Latin ""to open"", it's a common term for a lens opening",an aperature,NA,DJ,IN THE DICTIONARY,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_2_3,600,"This bay is bounded by Miami, Miami Beach & the Florida Keys",Biscayne Bay,NA,DJ,BODIES OF WATER,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_3_3,600,The second scene of this play takes place in the senate house in Corioli,Coriolanus,NA,DJ,SHAKESPEAREAN SETTINGS,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
clue_DJ_4_3,600,"To protest Nazism,  in 1933 Toscanini refused to conduct at this town's Wagner Festival",Bayreuth,NA,DJ,MUSIC,,1991-01-24,Lynne Wexler game 2. MIssing first 11 clues.,James Heideman,an attorney originally from Medford,John Stokes,a teacher from Austin,Lynne Wexler,a librarian from Evanston
